0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
-1.1170793232127654,-0.6501096798530205,2.076747031241154,0.4039367111076307,1.121664796301616,0.1481577473930348,1.296558885765391,-0.3419625936647711,-1.001733480685147,0.19429450522370423,1.1130324990957934,-0.31816937015280744,0.03946922046765131,-0.42227285842383006,-0.5262664622741651,-0.9689494219816497,-1.1059926325016531,-0.9351071241491627,-0.6713262705590239,2.1999999999999997,-0.32717377056225716
-0.5320052350031378,-0.44153580045895796,-0.3567281041233459,-0.7006072855532349,-0.17575381491345723,-1.4799843798723593,-1.1657275594918626,-1.412773074631132,1.1959087158592776,-0.940385405282728,-1.2060688547796414,0.6550545856087212,0.15707138757534667,0.7394037534446599,0.9566749802739829,0.7252615433994384,-0.7330713291639133,-0.7394351969330644,-0.37241307903228543,-0.45454545454545453,-0.32717377056225716
1.4070974573487707,2.001758215300062,-0.3567281041233459,0.3250407113461402,0.9198441234459377,1.543708142191944,-0.3449654110727781,-1.9481783151143124,-0.12267660206737716,-0.31000767722359895,-0.32260167235090426,-0.16844260772795688,-1.0777513670554546,-0.8145272987949925,-1.190500650082181,1.064103736475656,-1.1059926325016531,1.0394005050314674,1.8843815169945883,-0.45454545454545453,-0.32717377056225716
0.5545609288147422,1.1078701607540795,-0.3567281041233459,0.7984167099150826,0.5738658271219184,-1.2473926474058743,-0.3449654110727781,0.4611452670599996,-0.7819692610307046,-0.4360832228354248,-0.7643352635652728,-0.6176228950025086,-0.9013481163939115,0.25662905760320553,0.21520425899991769,-0.2912650358292144,0.7586138841870461,0.8615169348350143,1.0773158998723953,-0.45454545454545453,-0.32717377056225716
0.7217249540174929,1.0482776237843472,-0.29737505204128495,1.2717927084840246,1.2081593703826206,0.1481577473930348,0.9234851819385343,0.4611452670599996,-0.12267660206737716,-0.4360832228354248,1.4443326925065698,-0.9170764198522097,-1.4305578683785405,0.2717157668482542,0.12252041884065513,-0.9689494219816497,-1.1059926325016531,0.7547867927171421,1.0773158998723953,-0.45454545454545453,-0.32717377056225716
1.1396350170243696,1.614406724996803,-0.3567281041233459,1.1140007089610442,0.14139295671689409,-1.0148009149393895,0.3265672558155638,2.0673609885095408,1.1959087158592776,-0.4360832228354248,0.11913191886346426,-0.01871584530310632,-1.2541546177169975,-0.7843538803049123,-1.0669221965365094,1.064103736475656,0.7586138841870461,1.4307443594636644,1.6004139850441872,-0.45454545454545453,-0.047150103720501164
1.2232170296257452,2.046452618027362,-0.3567281041233459,0.8773127096765727,0.7468549752839281,-1.2473926474058743,-0.04650644801129282,1.5319557480263606,-0.3424408217218196,-0.4360832228354248,0.11913191886346426,0.3556010607590201,-0.6073426986246732,-1.961117201418434,-2.0709971315951488,-0.9689494219816497,-1.1059926325016531,1.199495718208275,1.914272836147262,-0.45454545454545453,-0.32717377056225716
-1.03349731061139,-1.2162387810654764,-0.3567281041233459,-1.0161912845991965,0.19905600610423047,0.1481577473930348,-0.04650644801129282,0.19344264681840934,0.09708761758706531,1.2028988701183105,0.4504321122742407,-0.24330598894038216,0.274673554683042,0.19628222062302805,0.01438927198817925,-0.2912650358292144,-1.1059926325016531,-1.0062605522277441,-1.1794786961544792,-0.45454545454545453,-0.32717377056225716
0.2202328784092407,-0.50112833742869,-0.3567281041233459,0.4828327108691208,-0.9542049816425011,-1.4799843798723593,0.10272303351944982,0.4611452670599996,-1.6610261396484745,0.19429450522370423,0.6712989078814249,-0.5427595137900832,0.7450822231138234,0.9958778106104358,1.1574899672857213,0.7252615433994384,1.1315351875247859,-0.010112559127606361,-0.5368153343719917,-0.45454545454545453,-0.32717377056225716
0.9557545893013437,1.2270552346935442,1.6019226145846661,-0.46391928626876366,0.19905600610423047,1.543708142191944,0.7742557004077917,0.4611452670599996,1.1959087158592776,-0.31000767722359895,1.1130324990957934,0.43046444197144534,-0.13693403019389172,-1.704643144252675,-2.225470198527247,0.3864193503232208,0.38569258084930624,0.7725751497367878,1.241718155212101,2.1999999999999997,-0.32717377056225716
0.7551577590580429,0.8248056101478514,-0.3567281041233459,0.3250407113461402,0.6603604012029229,-1.2473926474058743,0.3265672558155638,-1.6804756948727222,1.6354371551681626,-0.05785658599994738,-1.2060688547796414,-0.16844260772795688,-0.5485416150708254,-0.48261969540400756,-0.3717933953420667,0.7252615433994384,-0.7330713291639133,0.6480566505992706,0.778402708345657,-0.45454545454545453,-0.32717377056225716
0.08650165824703998,0.4374541198445923,-0.3567281041233459,0.9562087094380632,0.8621810740586013,1.7762998746584289,1.8934768118883616,-1.1450704543895418,-0.12267660206737716,0.6985966876710074,2.548666670542491,-1.9651637568261637,-1.7245632861477789,-1.0710013559607683,-0.8970018229111977,-0.9689494219816497,-1.478913935839393,1.0927655760904036,0.3300329210555495,-0.45454545454545453,-0.32717377056225716
-0.7660348702869889,-0.4564339347013907,-0.3567281041233459,-0.8583992850762157,0.9775071728332746,-1.4799843798723593,-0.6434243741342633,0.7288478873015898,0.9761444962048352,-0.6882343140590763,-1.3165022525832335,-0.39303275136523275,-0.6661437821785208,1.644606308147374,1.6981457015480657,-0.9689494219816497,-1.1059926325016531,-0.2591495574026409,-0.3873587386086225,-0.45454545454545453,-0.32717377056225716
-1.0836465181722152,-1.395016391974673,-0.3567281041233459,-1.331775283645158,-2.0209713953082273,-0.08443398507345007,-0.6434243741342633,0.4611452670599996,-0.12267660206737716,-1.1925364965063796,-0.32260167235090426,1.4785517789453992,1.4506952257599954,0.7243170441996285,0.8022019133418845,1.064103736475656,1.1315351875247859,-1.664429761954621,-1.2542069940361638,-0.45454545454545453,-0.32717377056225716
-1.2006613358141407,-0.6203134113681544,-0.3567281041233459,-0.3850232865072734,-0.5793951606248131,-1.4799843798723593,-0.8672685964303773,0.4611452670599996,-1.441261919994032,-1.1925364965063796,0.2295653166670564,0.13101091712174423,0.03946922046765131,1.2070917400410486,0.9566749802739829,1.064103736475656,0.7586138841870461,-0.8639536960705816,-0.6713262705590239,-0.45454545454545453,-0.32717377056225716
0.7384413565377679,1.0035832210570483,-0.3567281041233459,0.4828327108691208,1.2081593703826206,-0.5496174500064198,-0.49419489260352073,-1.412773074631132,0.3168518372415078,-0.4360832228354248,-0.32260167235090426,-0.24330598894038216,-0.37213836440928244,-0.3015791844634579,-0.6035029957402143,-0.9689494219816497,-0.7330713291639133,0.8437285778153687,1.0474245807197216,-0.45454545454545453,-0.32717377056225716
-0.9833481030505646,-0.3521469950043595,-0.3567281041233459,-1.095087284360687,0.19905600610423047,-0.08443398507345007,-0.04650644801129282,-0.3419625936647711,-0.3424408217218196,-0.940385405282728,1.1130324990957934,0.7299179668211465,-0.4897405315169778,0.2113689298680767,-0.17097840833032826,0.047577157247003156,-1.1059926325016531,-0.9173187671295175,-0.19306516411624253,-0.45454545454545453,-0.32717377056225716
1.1396350170243696,1.9570638125727633,-0.3567281041233459,2.7708167039523426,1.6406322407876448,-0.5496174500064198,-0.6434243741342633,0.7288478873015898,-0.7819692610307046,-0.31000767722359895,-0.9852020591724571,-2.114890519251014,-1.4305578683785405,-0.06019183654273067,-0.17097840833032826,-1.3077916150578672,-1.1059926325016531,1.7331464287976346,1.9591098148762736,-0.45454545454545453,-0.32717377056225716
-1.10036292069249,-0.21806378682246222,-0.3567281041233459,0.16724871182315929,0.48737125304091333,-0.7822091824729046,-1.3149570410226052,-0.07425997342318089,1.6354371551681626,-0.4360832228354248,-1.2060688547796414,0.3556010607590201,-0.6661437821785208,0.24154234835817404,0.3696773259320161,-1.3077916150578672,-1.1059926325016531,-1.2375091934831333,-0.22295648326891626,-0.45454545454545453,-0.32717377056225716
-0.7660348702869889,-1.3056275865200748,-0.0006097916309801007,-0.8583992850762157,0.05489838263588901,0.1481577473930348,-0.3449654110727781,-0.3419625936647711,-0.12267660206737716,0.6985966876710074,0.4504321122742407,-0.0935792265155316,0.21587247112919433,-0.4373595676688616,-0.27910955518280417,-0.9689494219816497,-0.36015002582617345,-1.0952023373259707,-1.2542069940361638,2.1999999999999997,-0.2805031594219645
